Date,Close,High,Low,Open,Volume
2009-12-03,687.4203491210938,701.1653196511515,687.4203491210938,701.1653196511515,325
2009-12-04,681.92236328125,731.5760605343778,665.2566174027506,731.5760605343778,625
2009-12-07,674.0192260742188,688.1078471641055,669.2085055441175,688.1078471641055,295
2009-12-08,646.357177734375,661.4766224164501,633.2994469091856,661.4766224164501,350
2009-12-09,648.4190063476562,670.5827619372855,633.2995589897599,670.5827619372855,335
2009-12-10,656.3225708007812,661.4769365400543,649.278260470524,661.4769365400543,610
2009-12-11,656.8379516601562,680.5480642664925,644.2956833311434,680.5480642664925,565
2009-12-14,679.8606567382812,685.5304363666484,664.3975641886576,674.5344699290523,845
2009-12-15,676.2526245117188,689.8257737070445,673.3317970247281,689.3103582365903,510
2009-12-16,678.6580810546875,686.045983495535,671.27017861384,671.27017861384,540
2009-12-17,631.5814819335938,656.322421362238,629.5197151341619,656.322421362238,1390
2009-12-18,624.7090454101562,628.8325269032674,606.8405906513999,627.1144052450618,1345
2009-12-21,622.9909057617188,670.0674273505331,618.3519564453585,670.0674273505331,480
2009-12-22,602.0298461914062,685.3587504405,561.8258080299727,670.0674774669399,1265
2009-12-23,627.1143798828125,628.3170859680805,606.84056610908,606.84056610908,1130
2009-12-24,638.6258544921875,651.1681218824574,636.0486719517555,651.1681218824574,805
2009-12-28,639.141357421875,658.0406986359627,635.7051135647682,638.2822964575984,1210
2009-12-29,634.6741333007812,644.123802469245,627.2862311058745,644.123802469245,575
2009-12-30,634.5023193359375,635.1896099584759,627.6298325738568,628.8325387303861,440
2009-12-31,638.1103515625,651.1680862051752,637.251290762757,644.1237771607008,590
2010-01-04,699.7909545898438,699.7909545898438,655.6352579082481,661.4768612613763,1970
2010-01-05,748.413818359375,750.9910008933723,720.5802260190399,734.840667500239,4220
2010-01-06,773.15478515625,792.56953989923,755.9735677083333,775.9037904344996,4390
2010-01-07,750.1318969726562,776.0755434783398,738.7922839876591,776.0755434783398,2650
2010-01-08,761.471435546875,763.5331497944617,739.3076272467586,757.1761319899384,1410
2010-01-11,783.119873046875,859.0608754059247,773.1547878653322,778.652798441096,3730
2010-01-12,734.4970703125,802.8782970549768,721.7829794650189,786.0407243695175,3905
2010-01-13,724.5318603515625,728.483518843826,691.5439064496226,699.4472758670568,2190
2010-01-14,725.9063110351562,750.9908946367983,725.2190729432425,743.7747635894406,2010
2010-01-15,691.0284423828125,721.6109820787008,687.2485543606674,720.06468331797,2445
2010-01-19,702.711669921875,704.7734366258593,680.0324459096695,696.5264222428275,2395
2010-01-20,643.0927734375,674.8780170832313,636.9075787824888,674.8780170832313,4015
2010-01-21,589.4876098632812,639.1413202218932,585.1923052918975,639.1413202218932,3780
2010-01-22,542.9265747070312,587.5977485753313,540.0057462117034,585.1923881613154,4835
2010-01-25,558.5613403320312,578.1479160042869,549.7989097217587,570.9317843410248,1695
2010-01-26,525.7451782226562,543.0982158335803,515.4364492378983,522.824350703812,3800
2010-01-27,512.5156860351562,530.3841937973991,493.95999250718233,526.2606597397039,5755
2010-01-28,506.6739501953125,539.3182542066925,495.50616198089307,537.7719555558913,2545
2010-01-29,489.1492614746094,525.4015868432793,481.07406863507003,514.2337959642509,4085
2010-02-01,527.63525390625,529.1815531529049,501.69160233976703,504.0969625493326,3175
2010-02-02,553.5789184570312,559.420522655255,530.212449231215,537.0849370956951,3550
2010-02-03,563.7156982421875,577.8042636724022,556.6713893106255,561.3103385280444,2575
2010-02-04,486.056396484375,537.9436691030689,483.6510376893716,537.4282013687108,4640
2010-02-05,483.8229675292969,484.85385079366694,448.0860131061739,483.8229675292969,5710
2010-02-08,469.56268310546875,491.0392063436061,467.6727910068471,484.5103642523796,3165
2010-02-09,500.4888000488281,511.82841307143883,486.5720570645756,501.51968349323096,3890
2010-02-10,511.8283386230469,524.5424261002504,490.3518217923307,508.04850312058227,2760
2010-02-11,553.9224853515625,556.156075262274,498.255346752675,515.4365656062155,4360
2010-02-12,540.3492431640625,552.204271716692,515.60830261229,532.6176959645767,2585
2010-02-16,570.7601318359375,573.68090768644,550.486261399121,559.9359321087695,4035
2010-02-17,573.8525390625,586.7384493707897,569.0418201872332,584.1612673091317,2525
2010-02-18,580.72509765625,580.72509765625,556.4995727408126,556.4995727408126,2430
2010-02-19,554.0940551757812,563.5437212330427,541.2081469158794,545.50344966918,5695
2010-02-22,556.3276977539062,572.9934965888735,555.4686370393802,572.9934965888735,1685
2010-02-23,542.0673828125,565.4338478355324,537.0848404935158,554.0942344121435,2890
2010-02-24,558.7330322265625,564.2309885774355,549.7987810611596,549.7987810611596,2045
2010-02-25,558.3894653320312,561.1384701094776,523.8552140664539,524.0270366962139,1670
2010-02-26,592.7518310546875,594.2981296925981,564.5746530505519,564.5746530505519,2985
2010-03-01,610.792236328125,617.1493072996411,601.5143900603559,617.1493072996411,2020
2010-03-02,606.6688232421875,627.9735232573586,603.2325796128722,627.9735232573586,2140
2010-03-03,593.7828979492188,611.3077086541651,584.1614054898614,601.3426232983867,2820
2010-03-04,582.0994262695312,594.6417421592326,571.9625219428524,584.1611926284373,1215
2010-03-05,613.3693237304688,618.0082723620956,592.751867470621,592.751867470621,2780
2010-03-08,628.1453247070312,635.7050499495783,618.3520097211285,618.5238323833736,2030
2010-03-09,633.2997436523438,644.4675360169055,616.1185246299411,623.5064278364065,1700
2010-03-10,644.4671630859375,652.02688459466,625.5678330976865,625.5678330976865,2505
2010-03-11,649.2780151367188,650.4807209946003,627.1142613191428,638.9692875533904,2400
2010-03-12,649.1062622070312,662.5076409637717,644.1237204934469,662.5076409637717,1295
2010-03-15,634.3304443359375,642.7492287423079,620.929065903742,633.1277383780684,1895
2010-03-16,637.4230346679688,637.4230346679688,627.1143063444975,634.3304371440888,1175
2010-03-17,650.4807739257812,661.476740422853,647.7317691932873,652.0270727025265,2210
2010-03-18,649.1062622070312,659.7586361598578,644.2955431248612,659.7586361598578,800
2010-03-19,632.4404907226562,658.8995494988725,595.157235788281,632.4404907226562,1345
2010-03-22,637.4230346679688,639.8283941235313,596.188121374084,611.9948591099013,2980
2010-03-23,647.5599975585938,649.6217643785445,633.6432026061964,649.6217643785445,585
2010-03-24,632.9559326171875,636.3921755222025,626.2552694389893,633.1277552490194,1810
2010-03-25,611.6513671875,640.0003771835499,608.9023617922088,635.7050726386939,1335
2010-03-26,635.1895141601562,646.8727189204851,620.9290748198289,622.1317807949679,4680
2010-03-29,666.1157836914062,667.1466147335499,646.8728002667474,652.8862260328393,2775
2010-03-30,682.2659912109375,685.5304112541388,669.3800812249575,678.6579259282827,3085
2010-03-31,668.3493041992188,686.2177584007392,663.194939385343,686.2177584007392,1330
